url,favs_lognorm
https://habrahabr.ru/post/314080/,0.4249150597748752
https://habrahabr.ru/company/plesk/blog/313732/,-1.07798813917408
https://habrahabr.ru/company/etagi/blog/314000/,0.6610971888063126
https://habrahabr.ru/company/knopka/blog/314030/,0.5172329377043203
https://geektimes.ru/company/audiomania/blog/282058/,1.147368744957493
https://habrahabr.ru/company/pechkin/blog/314066/,0.26701525270987536
https://habrahabr.ru/company/first/blog/314106/,0.5387973819256708
https://habrahabr.ru/company/vasexperts/blog/313558/,0.239898177551163
https://habrahabr.ru/post/314108/,1.660015609587621
https://habrahabr.ru/company/cbs/blog/313830/,0.24549172240508738
https://habrahabr.ru/company/jugru/blog/313908/,0.22405146547776084
https://habrahabr.ru/post/314110/,0.36087051942715365
https://habrahabr.ru/company/pt/blog/314112/,0.015537019538557822
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07154888392292817
https://habrahabr.ru/post/314114/,0.794345253288287
https://habrahabr.ru/post/314118/,1.3177980180909936
https://habrahabr.ru/post/314122/,0.5184020116013218
https://geektimes.ru/company/dadget/blog/281786/,0.130854642442418
https://habrahabr.ru/company/kickidler/blog/314042/,-0.44446424146114183
https://habrahabr.ru/company/it-grad/blog/312042/,-0.11221213183618249
https://habrahabr.ru/company/1cloud/blog/314022/,-0.247585977119209
https://habrahabr.ru/post/314126/,-0.6543832019525676
https://habrahabr.ru/post/313966/,0.44397771718253415
https://habrahabr.ru/company/piter/blog/314120/,0.459936933835836
https://geektimes.ru/post/282094/,0.147238710109674
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.33887680598430964
https://habrahabr.ru/company/ru_mts/blog/314134/,0.3687983695375018
https://habrahabr.ru/post/314028/,0.6552924057558578
https://habrahabr.ru/post/314136/,-0.15052237146952285
https://habrahabr.ru/post/313904/,0.29244518559010013
https://habrahabr.ru/post/314140/,0.5854777813752298
https://habrahabr.ru/company/acronis/blog/309688/,-7.567378488473886e-05
https://geektimes.ru/post/282096/,-0.4083097722697995
https://habrahabr.ru/post/314142/,0.060142605906146444
https://habrahabr.ru/company/ivideon/blog/314138/,0.19156966095953532
https://geektimes.ru/post/282104/,0.3338707723123955
https://geektimes.ru/post/282102/,-0.29558004010436023
https://geektimes.ru/post/282016/,-0.06666118745682549
https://geektimes.ru/company/piter/blog/282106/,0.3258060248448283
https://habrahabr.ru/post/314150/,0.28089398198443877
https://habrahabr.ru/company/mailru/blog/313880/,1.268652337613886
https://geektimes.ru/company/comfortway/blog/282108/,-0.09493864646748516
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.18301707442629556
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.30221250427262303
https://habrahabr.ru/company/npl/blog/314160/,0.08433977931800025
https://habrahabr.ru/company/edison/blog/314094/,-0.22459118087361896
https://geektimes.ru/post/282112/,-0.5165137609943617
https://habrahabr.ru/company/ruvds/blog/314166/,0.4324539885661941
https://geektimes.ru/company/gearbest/blog/282114/,0.05923509569666251
https://habrahabr.ru/post/314172/,0.8716572050088653
https://geektimes.ru/post/282116/,0.47317913948465307
https://geektimes.ru/company/intel/blog/282026/,0.19459232219945344
https://habrahabr.ru/post/313776/,1.7737012048336778
https://habrahabr.ru/post/314174/,0.23881910534313194
https://geektimes.ru/post/282118/,1.1061774504024622
https://geektimes.ru/post/282122/,0.58337538358328
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.47916274946891296
https://habrahabr.ru/post/314180/,0.5576921026820986
https://geektimes.ru/post/282446/,0.43465530475975533
https://habrahabr.ru/post/314184/,1.012881568384314
https://habrahabr.ru/post/313954/,-0.6482412619909003
https://habrahabr.ru/post/314186/,0.7893839354509959
https://geektimes.ru/post/282124/,-0.4290754927381359
https://habrahabr.ru/post/314190/,-1.1565123551924317
https://geektimes.ru/company/madrobots/blog/282126/,0.5833400300301675
https://habrahabr.ru/post/314188/,-0.03807740285487818
https://geektimes.ru/post/282128/,0.5225601690047783
https://habrahabr.ru/post/314194/,0.47401199397473803
https://geektimes.ru/post/282132/,-1.0035969022914581
https://habrahabr.ru/post/314208/,0.3119773833466717
https://habrahabr.ru/post/312352/,0.015527426041456772
https://habrahabr.ru/post/314202/,0.12629732256247778
https://habrahabr.ru/post/314210/,1.1690171868584058
https://geektimes.ru/post/282130/,0.5213207117463247
https://habrahabr.ru/company/centosadmin/blog/314212/,0.030177765221468825
https://habrahabr.ru/post/314116/,0.131732065622931
https://geektimes.ru/post/282120/,0.3958431816586831
https://habrahabr.ru/post/313392/,0.9528778991382514
https://habrahabr.ru/company/pt/blog/314216/,-0.11196374476349523
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5127444038591622
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.3408100458906862
https://geektimes.ru/post/282056/,-0.2539019795323799
https://habrahabr.ru/company/yandex/blog/314222/,0.6856126371295185
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.04531313958023774
https://habrahabr.ru/post/314232/,0.7702421176900397
https://habrahabr.ru/company/e-Legion/blog/314170/,0.401892918875802
https://habrahabr.ru/company/testutor/blog/314234/,0.42247132174268187
https://habrahabr.ru/post/314236/,0.8493289252325877
https://habrahabr.ru/company/regberry/blog/314128/,-0.2296755041400001
https://habrahabr.ru/company/polyglot/blog/314248/,-1.2243306950397483
https://geektimes.ru/post/282136/,0.04848236494314462
https://habrahabr.ru/company/eset/blog/314058/,-0.39577134604830877
https://habrahabr.ru/post/314254/,0.16125961871303746
https://geektimes.ru/post/282140/,0.0024833544331574475
https://geektimes.ru/post/282142/,0.3374088614326376
https://geektimes.ru/post/282138/,-0.6260740417695922
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.21727230388813035
https://habrahabr.ru/company/edison/blog/314206/,-0.8567588955574628
https://habrahabr.ru/company/pentestit/blog/314230/,-0.37930040271614496
https://habrahabr.ru/post/314258/,0.8013833925074823
https://habrahabr.ru/post/314260/,0.0634531740704651
https://geektimes.ru/post/282148/,-1.4919715985083146
https://habrahabr.ru/company/smartprogress/blog/313894/,0.16692378296166677
https://habrahabr.ru/company/aacidov/blog/314262/,-0.20649196675573822
https://geektimes.ru/company/banderolka/blog/282144/,0.45738631089456905
https://habrahabr.ru/company/eset/blog/314266/,-0.4949956411532323
https://habrahabr.ru/post/314268/,0.4212170217511161
https://geektimes.ru/post/282152/,0.7052883535042505
https://geektimes.ru/post/282146/,-0.17782967677085265
https://habrahabr.ru/company/hh/blog/313970/,0.6356690720520889
https://habrahabr.ru/company/google/blog/310514/,0.32107261191062614
https://habrahabr.ru/post/314274/,1.0967671168579938
https://geektimes.ru/post/282160/,0.5624319678478453
https://geektimes.ru/post/282162/,0.711038739525773
https://habrahabr.ru/company/plarium/blog/314250/,0.5674177241659654
https://geektimes.ru/post/282164/,0.453237202509033
https://habrahabr.ru/post/313710/,-0.22256195000263546
https://geektimes.ru/post/281962/,0.1540042584526785
https://habrahabr.ru/post/314228/,-0.03484005505901168
https://geektimes.ru/company/makeitlab/blog/281970/,0.002645079775108569
https://habrahabr.ru/company/gvalg/blog/314286/,0.6767828315950009
https://habrahabr.ru/company/jugru/blog/314224/,0.2116172950019541
https://habrahabr.ru/company/intel/blog/314282/,-0.2572164468377254
https://habrahabr.ru/post/314290/,-0.406393042030752
https://geektimes.ru/post/282156/,0.10987040154836064
https://geektimes.ru/company/mailru/blog/282166/,0.316241643159892
https://habrahabr.ru/post/314302/,0.3359053328099336
https://habrahabr.ru/post/314304/,-0.7642230483395167
https://habrahabr.ru/post/314308/,-0.49871451094573455
https://habrahabr.ru/post/314314/,-0.021072937805973108
https://geektimes.ru/post/282168/,-0.5395926487191625
https://geektimes.ru/post/282170/,1.2667804142034886
https://geektimes.ru/post/282172/,0.5282158937485888
https://geektimes.ru/post/282154/,0.11412496471314025
https://habrahabr.ru/post/314204/,0.5470323594857722
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.6217185061943468
https://habrahabr.ru/company/moikrug/blog/314152/,-0.24062682517929324
https://habrahabr.ru/company/kingservers/blog/314338/,0.4557427244964261
https://habrahabr.ru/post/312340/,1.2862246181213637
https://geektimes.ru/post/282174/,0.8337560214503326
https://geektimes.ru/post/282088/,0.2192214611908167
https://habrahabr.ru/post/313644/,1.0194124289984454
https://habrahabr.ru/post/314342/,-1.3290960805418104
https://habrahabr.ru/company/croc/blog/314318/,0.16862814972788948
